subject,predicate,object,relation,provided_by,provided_date,category,classifier,auc_roc,feature_importance,feature_coefficient,log_positive_patient_count,log_negative_patient_count
MONDO:0010030,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7746416083241752,5,7
UNII:31YO63LBSN,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7744200306225493,5,7
HP:0002385,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7743204249874807,5,7
CHEBI:7640,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7671291830241008,5,7
UNII:E47C0NF7LV,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.753108661381498,5,7
CHEBI:28748,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7484097698456591,5,7
UNII:I16QD7X297,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7458052778458328,5,7
MONDO:0005083,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7431303311927552,5,7
CHEBI:167638,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7421121972209623,5,7
CHEBI:8707,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7406853246921182,5,7
MONDO:0019065,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7300769104882472,5,7
HP:0012203,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7272150093353832,5,7
UNII:3FYP5M0IJX,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7242395019916354,5,7
SNOMEDCT:127295002,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7228169142737788,5,7
HP:0011900,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.722625956141258,5,7
CHEBI:2666,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7163715448707215,5,7
CHEBI:9449,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7148754900697825,5,7
MONDO:0001942,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7146303815056537,5,7
HP:0000938,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7097972988911962,5,7
MONDO:0011996,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7087610725860358,5,7
UNII:52CMI0WC3Y,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.70855438652114,5,7
NCIT:C3588,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.7014843468153936,5,7
MONDO:0006920,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6999688154647378,5,7
MONDO:0018874,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6893107987274149,5,7
MONDO:0005314,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6747306421140723,5,7
MONDO:0021117,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6745346304178691,5,7
MONDO:0001339,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6629375884673382,5,7
MONDO:0011786,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6601319527440506,5,7
HP:0100515,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6521141592685779,5,7
CHEBI:28001,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.64970769366719,5,7
MONDO:0001119,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6420002101653175,5,7
HP:0002017,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6394489512843099,5,7
HP:0001974,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6391077059620245,5,7
MONDO:0002280,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.63803086908761,5,7
MONDO:0001824,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6350945347430903,5,7
MONDO:0010811,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6284431851603716,5,7
HP:0008202,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6282625462257195,5,7
MONDO:0013662,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6245627559418836,5,7
HP:0001257,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6241571480741627,5,7
MONDO:0016218,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6129671516055043,5,7
CHEBI:29007,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6048603867618618,5,7
HP:0000360,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.6012374334911395,5,7
CHEBI:2637,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5915597227657523,5,7
MONDO:0005306,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5909948089498204,5,7
HP:0032043,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.578833074465485,5,7
HP:0003119,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5748134151011817,5,7
HP:0033106,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5715469375443818,5,7
MONDO:0006011,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5628512251526818,5,7
NCIT:C3586,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5602905812525555,5,7
HP:0001260,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5573469544288361,5,7
NCIT:C3587,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5553239159850241,5,7
CHEBI:31236,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5478348349301451,5,7
HP:0001873,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.547018702131,5,7
CHEBI:9654,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5444174534745758,5,7
HP:0025267,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.534298571123805,5,7
HP:0003418,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.531610916484097,5,7
SNOMEDCT:201839001,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5304210382152617,5,7
CHEBI:48669,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.529756267128376,5,7
MONDO:0005301,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5166114059517452,5,7
MONDO:0008383,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5158933489213531,5,7
MONDO:0016264,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5154018377644533,5,7
MONDO:0005009,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.510681972192452,5,7
MONDO:0011849,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.5049692624151129,5,7
UNII:T2410KM04A,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.502553127622582,5,7
MONDO:0001356,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.500695167582295,5,7
HP:0045080,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.49852245460203615,5,7
MONDO:0005100,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.4976096703016756,5,7
CHEBI:8232,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.4910562199565918,5,7
MONDO:0010911,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.4906728638761584,5,7
CHEBI:5775,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.489882198791651,5,7
HP:0006775,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.47986385286593913,5,7
CHEBI:6359,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.47937391736542884,5,7
HP:0002910,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.4765267350090443,5,7
CHEBI:478164,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.4736431340051428,5,7
HP:0100806,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.46663178218962464,5,7
MONDO:0005298,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.46298878557793927,5,7
CHEBI:31705,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.46240021053155095,5,7
MONDO:0005148,biolink:associated_with_increased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,0.46133825158610486,5,7
